Model,Cycle ID,Timestamp,Return (%),Account Value ($),Available Cash ($),Change from Previous (%),Positions Count
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,923,1761228115.905645,35.90,13589.90,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,-1.02,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,924,1761228209.452572,34.51,13450.74,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,-0.12,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,925,1761228303.529583,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
qwen3-max,926,1761228401.747907,34.35,13435.06,97.80,0.00,1
